Id,SalePrice
2658,156704.5274390244
2718,202062.5274390244
2414,195318.5274390244
1989,137858.5274390244
625,175524.5274390244
333,97924.52743902439
1327,114066.52743902439
858,146862.5274390244
95,204168.5274390244
1568,155222.5274390244
2482,178582.5274390244
1364,137468.5274390244
2584,156552.5274390244
818,296232.5274390244
2673,155202.5274390244
2089,137682.5274390244
1297,153970.5274390244
790,116632.52743902439
2616,189396.5274390244
720,196312.5274390244
222,133694.5274390244
557,118334.52743902439
1148,203458.5274390244
2766,137400.5274390244
534,198766.5274390244
1452,107246.52743902439
630,130870.52743902439
2648,165622.5274390244
125,154862.5274390244
1904,47278.52743902439
1670,98706.52743902439
756,111268.52743902439
717,259204.5274390244
1032,155376.5274390244
852,216062.5274390244
1731,189804.5274390244
2639,136280.5274390244
2071,78286.52743902439
1267,131774.5274390244
1851,199174.5274390244
567,172632.5274390244
2439,221280.5274390244
1898,160620.5274390244
647,149350.5274390244
2256,210002.5274390244
979,105744.52743902439
1444,215928.5274390244
2485,110644.52743902439
157,124718.52743902439
88,123938.52743902439
2003,114586.52743902439
186,214130.5274390244
1425,249852.5274390244
2695,137398.5274390244
738,118104.52743902439
395,159050.5274390244
1353,167386.5274390244
1878,137716.5274390244
390,162186.5274390244
1456,229448.5274390244
1103,281120.5274390244
1387,129890.52743902439
2070,139634.5274390244
1199,188194.5274390244
2479,187146.5274390244
501,286760.5274390244
2362,81360.52743902439
1718,195078.5274390244
2188,65156.52743902439
1483,162348.5274390244
2557,89514.52743902439
437,345294.5274390244
2224,184894.5274390244
1628,191284.5274390244
397,128174.52743902439
587,200476.5274390244
971,153556.5274390244
2611,149914.5274390244
1887,87844.52743902439
2399,379970.5274390244
2148,211510.5274390244
304,118144.52743902439
1997,124046.52743902439
2817,131890.5274390244
1431,183192.5274390244
427,380790.5274390244
263,119578.52743902439
598,175202.5274390244
2895,237444.5274390244
687,161104.5274390244
1822,129742.52743902439
2191,109786.52743902439
179,146148.5274390244
1009,206958.5274390244
2010,123746.52743902439
1991,139046.5274390244
1411,150704.5274390244
1721,231850.5274390244
1144,195016.5274390244
593,220376.5274390244
575,312788.5274390244
1249,190988.5274390244
1604,113566.52743902439
1064,434524.5274390244
1923,140026.5274390244
1988,102106.52743902439
2325,178906.5274390244
114,189880.5274390244
2700,194034.5274390244
217,132542.5274390244
343,179788.5274390244
386,235186.5274390244
2005,109530.52743902439
2908,126534.52743902439
1814,209182.5274390244
2446,418164.5274390244
208,155934.5274390244
1679,136378.5274390244
822,367696.5274390244
6,183676.5274390244
1781,408282.5274390244
2397,300144.5274390244
2340,291292.5274390244
1618,169850.5274390244
2843,150102.5274390244
1061,359402.5274390244
2786,111502.52743902439
1935,130812.52743902439
1341,115828.52743902439
521,258022.5274390244
2136,133952.5274390244
996,181694.5274390244
227,139600.5274390244
135,155372.5274390244
1167,170096.5274390244
294,207522.5274390244
1776,201510.5274390244
540,188124.5274390244
1717,195078.5274390244
2303,118662.52743902439
116,181568.5274390244
127,131754.5274390244
1371,144928.5274390244
1014,165796.5274390244
1507,88904.52743902439
702,168466.5274390244
750,164542.5274390244
261,154950.5274390244
1559,77088.52743902439
577,223790.5274390244
2812,209458.5274390244
2080,156684.5274390244
1368,115288.52743902439
2376,112960.52743902439
659,114612.52743902439
1235,120990.52743902439
332,83934.52743902439
1917,140464.5274390244
2094,270292.5274390244
1460,263566.5274390244
1471,199740.5274390244
1509,123210.52743902439
1922,126060.52743902439
433,440814.5274390244
460,340094.5274390244
1116,243656.5274390244
1137,168060.5274390244
53,194904.5274390244
2354,239888.5274390244
1475,205410.5274390244
1761,461348.5274390244
842,136034.5274390244
2739,169530.5274390244
2509,180340.5274390244
1007,217302.5274390244
2610,182678.5274390244
1952,112926.52743902439
2719,194780.5274390244
2921,98334.52743902439
1966,132200.5274390244
