Id,SalePrice
2658,138191.93672898764
2718,209890.33805295505
2414,183335.99357920478
1989,124826.18109028037
625,168266.86549636826
333,105488.6925825843
1327,120610.14705482197
858,149610.9239631189
95,205200.72706846916
1568,155099.38601774842
2482,167952.2341342072
1364,131152.42783499128
2584,154331.33536009103
818,319694.59559877205
2673,149544.92222917723
2089,128754.15003034983
1297,146779.53453337416
790,120790.78171400169
2616,194912.84896499553
720,170962.13521862394
222,136486.34586415417
557,116582.11380886845
1148,204192.64415594997
2766,135760.1256400369
534,192122.44728078417
1452,113137.66034705588
630,130549.11299337688
2648,128770.20576187344
125,143484.69096472356
1904,67214.1836927385
1670,109051.42812833787
756,107655.7405102723
717,259030.44483197117
1032,152486.54215681992
852,215221.34451346268
1731,188066.14516285426
2639,120324.7111992986
2071,69968.78262083465
1267,115482.46106270612
1851,195884.28340548766
567,159962.8523667353
2439,210783.81584585382
1898,155321.25885583533
647,138872.73909051568
2256,195191.24530487545
979,116070.5474579131
1444,211476.02855250856
2485,113432.78406762514
157,129616.56753861177
88,125907.5271080721
2003,114253.48278603435
186,192628.1064109517
1425,262827.1172320464
2695,136541.57891140392
738,105141.09607643112
395,158485.9114048721
1353,164992.83623580483
1878,139701.85775028344
390,164149.33507054806
1456,227103.79318662116
1103,313853.67007343355
1387,124485.57948789193
2070,137020.717993511
1199,182483.77489907874
2479,172220.6924649241
501,311825.996943337
2362,98327.92014319437
1718,185030.19838948324
2188,82830.26925188204
1483,146693.9355647968
2557,86995.91658288428
437,360727.6116204729
2224,178761.97348254264
1628,169998.01358912187
397,125803.1353729279
587,198998.1884703661
971,132929.39363879507
2611,150415.44085970582
1887,91996.49607447679
2399,352748.7387643773
2148,210449.5853120487
304,117948.3602178887
1997,120747.09468762329
2817,125123.36187157533
1431,180604.11053628605
427,391796.2630904573
263,118673.60897838802
598,164507.44024148074
2895,233531.48499407817
687,155513.9697451777
1822,132039.1413379344
2191,107678.50324277056
179,130807.52192411348
1009,199686.52018143857
2010,127603.16232571148
1991,130691.93183915516
1411,152520.22027273048
1721,244448.16236460276
1144,185051.5731656224
593,217234.2317843143
575,288884.4069927422
1249,178836.0093998125
1604,119969.91013850366
1064,526201.7552407447
1923,141793.09667421918
1988,111253.10463193156
2325,171282.90539678326
114,197881.9169132595
2700,204909.31244918797
217,122824.33620840369
343,173474.40021347906
386,241572.75162628124
2005,108760.39743600109
2908,138240.36159974555
1814,211636.27298373135
2446,577484.5329171311
208,135022.52579303156
1679,126697.30912607448
822,343043.9380177113
6,183349.150974146
1781,435985.00499301794
2397,279893.36541398434
2340,295601.53701176104
1618,166969.76250215096
2843,127132.43872755826
1061,381541.8878827001
2786,117597.29288542237
1935,132981.76844423002
1341,117515.63434494198
521,279120.04676522384
2136,128266.48868867525
996,181469.51781533816
227,133306.24756883568
135,155531.70303213596
1167,164305.0439621745
294,195875.84211908144
1776,200729.53846391034
540,176113.30004796333
1717,185030.19838948324
2303,121547.3014312893
116,187414.38428688812
127,134701.76122532235
1371,142784.71746865058
1014,163842.88133637866
1507,93532.16447698476
702,151115.50107122763
750,155376.03806322967
261,148935.63171442586
1559,79638.35358206817
577,227465.46323002438
2812,204817.54819860298
2080,155411.63267598988
1368,118137.4360528411
2376,117011.89737970018
659,107189.81526696066
1235,120245.83169336463
332,98960.9050847329
1917,144985.07228477963
2094,250805.94735785262
1460,280736.98948467517
1471,200206.5863695785
1509,125860.00147845854
1922,130889.85016524246
433,572101.1790377992
460,289774.42295264226
1116,261244.05825961186
1137,166125.41256565362
53,183846.89549708235
2354,248458.17092894253
1475,202086.2008140502
1761,857248.5443887069
842,133914.80089250306
2739,170519.0115279654
2509,169850.95085071353
1007,206644.825473762
2610,179690.07400418352
1952,94068.41175011072
2719,203176.6157725164
2921,104560.94645732889
1966,135561.18568997638
292,120241.11576160917
1204,194304.56733193516
1829,240284.01912100014
2419,187207.45959365056
391,162461.10908157527
798,114286.49581002326
481,186316.4655733717
193,199224.0117301124
555,119727.3158065914
899,72684.29109751558
2357,182488.96324487112
328,123783.90390896393
1356,107590.7132365205
1154,112711.01468263756
1730,172537.35525458606
2249,139726.04110156887
1119,253710.8565627664
2856,127877.02669626934
1394,142672.21720910986
2587,116649.14069000346
61,349663.82677975285
2661,198989.96881720785
2711,125843.62602564007
1147,180255.62318366484
757,137080.35875660813
2623,87295.08064344178
2378,159979.96776185159
1413,135305.32136022422
1722,220737.15210662567
1112,209347.6499264804
1623,185194.02440511237
1201,180622.56242117894
1513,127879.98409158991
957,248238.72060602022
1171,275710.4575607304
1145,198887.10361220533
2726,219714.26025572658
703,152811.75323011776
760,93201.99787367955
1964,139816.69928926477
2512,175595.9839603269
159,145839.0176573685
1281,166081.19680575962
468,173788.2302654928
290,119309.87919860387
665,104288.28964588224
1463,269212.88918270305
1792,230105.45349492217
923,133290.03938433374
500,272163.0092497885
1408,137370.87864561248
331,90907.4340141982
170,123221.11699662234
2192,96573.85091278431
2571,324051.7806434697
2314,165104.49375253692
2647,96591.86389896432
422,460386.66253165214
2457,378614.1363956595
1838,211209.42550694282
2805,248838.2893326387
1645,163747.4582373247
1711,311344.5012315158
2825,265371.9092383403
322,389108.7327848798
2103,267128.33438737795
342,115253.69462397834
600,103484.07622419784
488,192288.19745242564
1725,352891.6567569212
2246,250507.79848939323
2847,160666.98749518915
806,244211.83073038908
530,232207.07805963256
963,183545.08268140606
2678,92041.06512553613
171,92867.688203528
2401,455616.36613059614
805,213475.69530700476
2259,219627.3855387934
1748,171367.07076267916
1361,138510.18033368274
1677,131065.26271734925
1406,140667.64315187169
2322,228988.42464950835
688,161739.5474930635
143,138955.93592254928
804,190613.20438862054
1214,160774.62507414847
2828,153322.8981634077
1999,193539.82402275185
2467,196556.31429254956
2665,139303.3780851916
1538,357005.31698693946
398,106934.93529691658
2822,133548.61196374445
2157,147661.44824296076
1856,164479.61484839648
1269,104723.04993082433
2570,119425.85883907576
2320,241713.4694380554
1517,113679.54903094668
2304,122197.01243053177
1312,107513.95249272039
2012,114921.72353107676
506,210471.73878070706
2865,171507.3088010622
2367,119594.66835764334
554,97627.0634215177
238,128341.8550413152
1954,111542.64757209453
2488,152072.6870194066
2291,106261.45934375799
1969,94107.8814908713
2725,148450.5180383996
1482,146693.9355647968
2763,197446.79483798318
503,233614.0147324319
1584,236894.80477367574
1531,129734.14493547751
2210,169047.56092228423
459,361778.4761453871
556,125308.71680585823
1347,139897.55979191035
1290,90966.32514143182
1388,109633.01142931906
1571,176700.91255889906
2754,200313.32186534413
765,134108.23121546896
2494,120522.66082723955
2870,184894.47436822814
7,219241.14079160488
1114,233416.09251078856
2418,284682.0347725628
291,126866.70981111213
18,359969.2082204349
39,372859.59385191865
1001,263016.61536270415
2442,239816.85911283433
616,121918.47392168391
2680,74172.72276127861
1414,105595.96981016103
289,132499.6219229966
40,256438.02579323723
860,124130.10255867068
409,141853.0644852459
673,147762.17835160586
2427,183552.6643546306
2036,211370.58920019263
2564,139695.87917865734
642,177857.99147588335
1008,184155.05497919195
1908,147606.67026261496
2519,190486.5437962055
1369,89834.5466428574
2855,137349.85361860332
712,87788.88657259014
1943,105408.92662029121
1958,127953.06414553495
107,160627.78609262806
2295,183911.55982708954
704,95362.52233946264
676,116981.92502185542
259,185763.48737268065
93,283200.52583770023
106,233739.25721964773
2315,182921.45163986064
1050,116448.02980809342
1095,186959.95075104336
2709,128418.18419258531
758,151874.87095046582
1496,159442.74262743938
2370,130713.33229853358
2458,262173.8554126525
2733,127607.92360850645
161,298771.5504146817
726,159463.18602673744
845,211600.98054210632
947,261174.3390174826
2232,116926.1778983864
2563,129193.51752534311
2299,141471.0962464755
211,116729.55702356478
605,176796.81314568725
1478,216524.33259562723
2247,251837.284519649
2274,178960.12852894663
2869,186089.34471026828
967,224043.83632379406
2656,115907.1475257021
667,236533.48074322342
1042,120274.00929716398
2023,150855.84907511508
2447,429548.46875818184
2055,119385.14178204692
2275,291082.7433759331
2204,149469.33642018953
1563,262447.4041565436
483,202270.36058597133
796,136746.9539374825
1526,136353.27789599993
2042,129738.07323582309
442,360357.5106786433
1693,339274.0522902229
1468,203559.57599396413
1430,171917.3167536109
2605,172236.72738065178
1529,164044.00430677872
335,128516.89395257815
1287,129799.04673342475
31,111553.45184263815
1785,291077.43435999204
82,157531.3198593109
2620,128813.51710002069
252,206619.6264458786
721,76825.86673791501
2165,184560.99547708337
2316,168494.62867780126
775,124631.36973620945
1558,85184.26627150967
17,195509.6447781307
1022,233916.37145138346
925,107958.66584832604
438,288273.69807439396
1270,141121.10736271308
1272,119173.86548431529
215,126486.85075917326
266,214939.87295278328
2402,267760.26414132555
1250,118581.6679134641
1984,105347.78070406064
1279,141069.3946894753
377,275305.43644274096
1252,134041.79793039107
2156,256350.67220103866
499,312490.15901576006
1374,116616.85621316591
2898,253298.59380132245
401,108756.08009354047
2721,179834.7756886861
2078,260169.04951899007
2589,123586.33615833092
1946,231330.83877458115
1334,121383.91830475611
2781,230735.35507339222
431,436641.1955117847
576,197746.85495167848
1474,202423.8707967831
2254,139448.9913707153
2155,284128.3529514534
885,116790.98812764368
643,128765.63136291147
1944,128668.9392853549
480,195865.90685245843
2845,111758.17254699895
2387,309720.1033713536
2407,202577.47336286597
2527,153823.2280531666
2514,161250.45831248726
629,159351.0314574709
80,206871.1878623216
1876,136744.10935405802
1546,126655.15473071297
2518,156706.84349969623
2347,153623.58355801887
783,180894.48855984627
1322,62854.46119777043
194,89178.98245031116
1770,281645.3970189943
2143,146665.16306790264
1229,194410.96052967233
511,272859.8637981785
46,203912.9068561733
1348,157683.70218765177
2465,194635.32534214426
387,231679.54779957232
873,196509.50405291613
1918,106331.02587387754
2764,229454.2117318678
2184,117014.8755088492
934,155495.73799282915
1920,132676.9150312102
2631,143522.06961970014
1768,848222.4655981
2040,122643.81113261453
1749,216715.65604685945
834,209582.26961024854
1457,246504.99429566614
79,123218.50970863496
2302,114055.80875357281
1817,133973.01787986665
2755,240995.6446922166
359,171947.0358267873
2059,117449.75469237815
2092,236987.50678852183
2516,241367.68378575888
150,106767.3715443627
1656,147827.93075468572
83,104139.80038969839
2411,181988.58189298844
795,80483.25143818505
2312,247323.2714892253
2917,109017.02270704677
1624,184655.40555834598
2215,315814.2902347496
1211,143764.16293210594
1485,147548.18366394236
1024,165832.83331348418
570,181574.25103165212
2874,136482.84776431287
700,164812.2586418344
2756,221311.2249817364
2022,189901.30048271053
583,215363.34811035945
2392,361291.5943318829
2424,204866.77708114157
212,88677.4789041688
736,120110.58371776468
1610,166137.9685811181
890,123429.08433286975
467,170500.8905690153
578,230993.7378191425
1747,175209.40686432415
1149,168419.92485813212
2758,231782.53190639356
857,119401.24617013837
2219,272201.977714415
733,100950.69499846832
2909,125116.90346781704
1798,267087.13119782036
235,119173.69500485518
2366,137966.99779483178
1027,128872.05122654095
1195,126396.20924771942
1303,63279.26547669857
148,164397.85230285695
608,141296.23346401026
2515,181144.1272998966
821,294933.1508861909
2500,270398.36355198553
745,114774.93562562777
741,122170.77276339421
1611,125326.09833131183
2532,123660.01394198331
1081,218052.61767829527
1692,473494.8759205424
2520,180750.14082467576
276,121117.62112435242
1992,137698.08124247263
663,52696.90232819439
418,135085.8298617751
1733,178508.98882032177
2359,143594.21998430716
253,195130.25617486713
1518,171796.71006935168
2035,134871.1800799702
2919,98960.9050847329
1540,221566.47623783108
2120,140237.68488358406
1674,184604.54135465936
256,138024.95256079602
2361,103924.21137385399
978,95709.51533544391
2280,156635.36795676674
2095,217454.21595513588
1709,317635.3208531782
2801,240356.41363296114
1246,110488.68524930479
2373,119626.43671652793
1055,274395.5279371028
2017,116382.00640661838
1099,263312.0733856533
1344,103083.7942972724
835,178352.3734413675
1117,225836.11024253923
2043,87109.67993493237
2085,127613.77277574864
410,161712.70112861475
2650,101171.72317542548
2867,152503.86659606115
1668,117014.81971182181
1161,177581.664432229
2122,168634.546427652
2539,130622.40259417302
1047,150184.97220771614
1445,121973.58406487398
541,141016.23844957154
569,225481.42562231937
1276,125980.59879495866
918,131398.98222456098
326,162835.25211376164
1936,128068.0256952155
